Lat [deg],Lon [deg],Alt Ellips [m]
42.14575038,-80.01570726,176.8624
42.14574952,-80.01570865,176.9059
42.14574869,-80.01571032,176.8968
42.14574794,-80.01571216,176.8908
42.145747,-80.01571369,176.8992
42.14574617,-80.01571533,176.8892
42.14574531,-80.01571682,176.9086
42.14574457,-80.01571863,176.9014
42.14574371,-80.01572022,176.8907
42.14574292,-80.01572189,176.9017
42.14574205,-80.01572353,176.9012
42.14574122,-80.01572509,176.8963
42.1457403,-80.01572673,176.89
42.14573949,-80.01572829,176.9103
42.14573869,-80.01573001,176.8899
42.14573782,-80.0157316,176.9026
42.14573697,-80.01573318,176.9089
42.14573621,-80.01573493,176.8955
42.14573534,-80.01573664,176.8923
42.14573452,-80.01573815,176.8941
42.14573367,-80.01573976,176.9026
42.14573289,-80.01574135,176.8925
42.14573208,-80.01574307,176.9075
42.14573127,-80.01574467,176.8868
42.14573044,-80.01574633,176.8752
42.14572957,-80.01574785,176.8946
42.14572876,-80.01574957,176.8828
42.1457278,-80.01575133,176.9025
42.14572691,-80.0157529,176.9042
42.14572611,-80.01575453,176.918
42.14572528,-80.01575628,176.8962
42.14572445,-80.01575787,176.9017
42.14572362,-80.01575945,176.9099
42.14572283,-80.01576107,176.9052
42.14572197,-80.01576277,176.8864
42.14572095,-80.01576433,176.9017
42.14572018,-80.01576605,176.901
42.14571936,-80.01576778,176.9098
42.1457184,-80.01576939,176.8676
42.14571757,-80.01577112,176.8704
42.14571671,-80.01577269,176.8816
42.14571587,-80.01577432,176.924
42.14571507,-80.0157759,176.9367
42.14571412,-80.01577758,176.9024
42.14571324,-80.01577926,176.9213
42.14571235,-80.01578081,176.9281
42.14571154,-80.01578257,176.8948
42.14571067,-80.01578428,176.8947
42.14570993,-80.01578574,176.9226
42.1457089,-80.0157875,176.9183
42.14570824,-80.01578921,176.9118
42.14570732,-80.01579093,176.9304
42.14570653,-80.01579256,176.9188
42.14570568,-80.01579421,176.907
42.14570478,-80.01579592,176.9312
42.14570409,-80.01579755,176.9099
42.14570287,-80.01579925,176.9059
42.14570209,-80.01580094,176.8937
42.14570123,-80.01580254,176.8981
42.14570035,-80.01580428,176.8907
42.14569951,-80.01580602,176.8971
42.14569873,-80.01580756,176.9007
42.14569776,-80.01580932,176.8831
42.14569699,-80.01581098,176.874
42.14569607,-80.01581247,176.8865
42.14569516,-80.01581412,176.8999
42.14569426,-80.01581575,176.9092
42.14569351,-80.01581741,176.8899
42.14569253,-80.01581905,176.9206
42.14569171,-80.01582069,176.9073
42.14569085,-80.01582251,176.8992
42.14568997,-80.01582408,176.8958
42.14568914,-80.01582576,176.9026
42.14568824,-80.01582738,176.8869
42.14568747,-80.01582904,176.8821
42.14568651,-80.01583074,176.877
42.1456857,-80.01583238,176.8806
42.14568482,-80.01583408,176.882
42.145684,-80.01583571,176.8748
42.14568313,-80.01583724,176.8865
42.1456822,-80.01583895,176.8901
42.14568136,-80.01584065,176.8706
42.14568053,-80.01584231,176.8873
42.14567964,-80.01584392,176.8822
42.14567876,-80.01584559,176.8847
42.14567782,-80.01584739,176.8821
42.14567691,-80.01584906,176.8817
42.14567606,-80.0158507,176.8718
42.14567523,-80.0158524,176.8686
42.14567443,-80.01585408,176.8661
42.14567346,-80.01585565,176.8808
42.14567262,-80.01585726,176.8884
42.14567173,-80.0158589,176.8885
42.14567086,-80.01586055,176.8814
42.14566994,-80.01586213,176.8848
42.14566909,-80.01586386,176.8778
42.14566824,-80.01586563,176.881
42.14566738,-80.01586727,176.8798
42.14566655,-80.01586891,176.8652
42.14566567,-80.01587059,176.8623
42.14566473,-80.0158723,176.8673
42.1456639,-80.01587395,176.8704
42.14566308,-80.0158756,176.8691
42.14566216,-80.01587721,176.8587
42.1456613,-80.01587889,176.8605
42.14566041,-80.01588051,176.8552
42.14565951,-80.01588209,176.866
42.14565863,-80.01588382,176.8581
42.14565773,-80.01588549,176.8672
42.14565687,-80.01588714,176.8554
42.14565605,-80.01588875,176.8573
42.14565512,-80.01589033,176.8631
42.1456543,-80.01589194,176.8496
42.1456535,-80.01589357,176.8471
42.14565264,-80.01589522,176.8468
42.14565173,-80.01589681,176.8498
42.14565089,-80.01589835,176.8481
42.14564999,-80.01589999,176.8405
42.14564921,-80.0159016,176.8416
42.14564838,-80.01590317,176.8392
42.14564752,-80.01590478,176.8486
42.14564669,-80.01590642,176.841
42.14564586,-80.01590803,176.8461
42.14564498,-80.01590955,176.8473
42.14564417,-80.01591108,176.8445
42.14564332,-80.01591262,176.8482
42.14564251,-80.01591425,176.8331
42.14564166,-80.01591577,176.8349
42.14564082,-80.01591728,176.8392
42.14564008,-80.01591885,176.838
42.14563923,-80.01592035,176.843
42.14563845,-80.01592189,176.837
42.14563762,-80.01592335,176.843
42.14563685,-80.01592484,176.8388
42.14563609,-80.01592633,176.8372
42.14563531,-80.01592782,176.8413
42.14563448,-80.01592927,176.8368
42.14563376,-80.01593075,176.8294
42.14563297,-80.01593222,176.8372
42.14563222,-80.01593363,176.8335
42.14563142,-80.01593511,176.8352
42.14563072,-80.01593654,176.836
42.14562999,-80.01593795,176.8302
42.14562924,-80.01593931,176.8226
42.14562847,-80.01594076,176.8268
42.14562777,-80.01594211,176.8285
42.14562704,-80.01594352,176.832
42.14562633,-80.01594494,176.8196
42.1456256,-80.01594629,176.8236
42.14562491,-80.01594762,176.8229
42.14562418,-80.01594895,176.8182
42.1456235,-80.0159503,176.822
42.14562284,-80.0159516,176.8196
42.14562217,-80.01595287,176.8137
42.1456215,-80.01595415,176.8147
42.14562085,-80.01595543,176.8149
42.14562018,-80.01595669,176.821
42.1456195,-80.01595792,176.8141
42.14561888,-80.01595911,176.8177
42.14561829,-80.01596033,176.8168
42.14561765,-80.01596156,176.8137
42.14561705,-80.01596271,176.8087
42.14561648,-80.01596379,176.8179
42.14561588,-80.01596496,176.8144
42.14561528,-80.0159661,176.8147
42.14561472,-80.0159672,176.818
42.14561416,-80.01596823,176.8135
42.14561358,-80.01596934,176.8145
42.14561307,-80.01597039,176.8093
42.14561249,-80.01597143,176.8089
42.14561196,-80.01597244,176.8094
42.14561149,-80.01597347,176.8102
42.14561095,-80.01597446,176.7994
42.14561041,-80.01597543,176.8004
42.14560995,-80.0159764,176.7961
42.1456094,-80.01597739,176.8049
42.14560893,-80.01597836,176.8026
42.14560842,-80.01597933,176.7995
42.14560795,-80.01598023,176.8033
42.1456074,-80.01598122,176.8003
42.14560697,-80.01598213,176.8009
42.14560643,-80.01598309,176.8072
42.14560597,-80.01598397,176.7986
42.14560549,-80.01598488,176.7984
42.14560503,-80.01598574,176.7994
42.1456046,-80.01598666,176.7997
42.14560412,-80.01598759,176.8001
42.14560365,-80.01598842,176.7992
42.14560317,-80.01598931,176.8
42.14560275,-80.01599018,176.7993
42.14560227,-80.01599103,176.7986
42.14560184,-80.01599192,176.7978
42.14560141,-80.01599276,176.7968
42.14560092,-80.0159936,176.7944
42.1456005,-80.01599446,176.7943
42.14560002,-80.01599532,176.7908
42.14559959,-80.01599614,176.7927
42.14559916,-80.01599701,176.7907
42.14559869,-80.01599789,176.7952
42.14559828,-80.0159987,176.7898
42.14559782,-80.01599955,176.7895
42.14559742,-80.01600038,176.7836
42.14559698,-80.01600121,176.786
42.14559651,-80.01600208,176.7789
42.14559611,-80.01600288,176.7775
42.14559566,-80.01600376,176.7826
42.14559525,-80.01600455,176.7827
42.14559479,-80.01600544,176.7798
42.14559438,-80.01600626,176.7792
42.14559393,-80.0160071,176.7782
42.14559347,-80.01600795,176.7764
42.14559303,-80.01600879,176.776
42.14559263,-80.01600965,176.7701
42.14559219,-80.01601049,176.7712
42.14559174,-80.0160113,176.772
42.1455913,-80.01601215,176.7693
42.14559087,-80.01601301,176.7696
42.14559042,-80.01601387,176.7707
42.14559,-80.01601467,176.7691
42.14558958,-80.01601552,176.765
42.1455891,-80.01601639,176.7664
42.14558871,-80.01601721,176.7644
42.14558825,-80.01601808,176.7668
42.14558784,-80.01601889,176.7638
42.14558737,-80.01601972,176.7558
42.14558696,-80.01602053,176.759
42.14558653,-80.01602138,176.7575
42.14558606,-80.01602226,176.761
42.14558566,-80.01602307,176.7554
42.1455852,-80.01602397,176.7527
42.14558478,-80.01602475,176.7553
42.14558435,-80.0160256,176.7496
42.14558389,-80.01602647,176.7497
42.14558348,-80.0160273,176.7496
42.14558301,-80.01602817,176.7466
42.1455826,-80.01602899,176.744
42.14558214,-80.01602981,176.7513
42.14558176,-80.01603068,176.742
42.14558131,-80.01603151,176.7387
42.14558087,-80.01603236,176.7373
42.14558041,-80.01603315,176.7467
42.14557999,-80.01603401,176.737
42.14557957,-80.01603488,176.7373
42.14557913,-80.01603573,176.7343
42.14557866,-80.01603659,176.7364
42.14557823,-80.01603742,176.7353
42.14557778,-80.01603826,176.7305
42.14557733,-80.01603912,176.7321
42.14557688,-80.01603997,176.7294
42.14557641,-80.01604084,176.7301
42.14557598,-80.01604168,176.7293
42.14557552,-80.01604254,176.7345
42.14557506,-80.01604338,176.7306
42.1455746,-80.01604421,176.7273
42.14557416,-80.01604505,176.7308
42.14557374,-80.01604587,176.728
42.14557328,-80.0160467,176.7276
42.14557283,-80.01604746,176.7266
42.14557241,-80.01604823,176.7281
42.14557203,-80.01604898,176.7215
42.14557164,-80.01604974,176.7131
42.14557124,-80.01605052,176.7083
42.14557081,-80.01605131,176.7094
42.14557039,-80.01605202,176.7066
42.14556998,-80.01605274,176.7083
42.14556963,-80.01605346,176.7034
42.14556929,-80.01605414,176.7036
42.14556891,-80.01605479,176.7109
42.14556854,-80.01605544,176.7076
42.1455682,-80.01605608,176.7083
42.14556787,-80.01605666,176.7016
42.14556757,-80.01605724,176.6967
42.14556726,-80.01605781,176.6973
42.14556694,-80.01605836,176.7014
42.14556669,-80.01605883,176.7001
42.14556644,-80.01605926,176.7
42.14556615,-80.01605974,176.6958
42.14556593,-80.01606016,176.6951
42.14556572,-80.01606054,176.6972
42.1455655,-80.01606091,176.6992
42.14556532,-80.01606124,176.6952
42.14556519,-80.01606151,176.6958
42.14556507,-80.01606177,176.696
42.14556491,-80.01606204,176.6985
42.14556477,-80.01606226,176.6975
42.14556466,-80.01606242,176.7026
42.14556459,-80.01606256,176.6986
42.14556455,-80.01606265,176.6961
42.14556455,-80.01606268,176.6884
42.14556453,-80.01606271,176.6888
42.14556453,-80.0160627,176.6903
42.14556454,-80.01606271,176.6884
42.14556453,-80.01606271,176.6901
42.14556452,-80.01606269,176.6883
42.14556455,-80.01606269,176.6875
42.14556455,-80.0160627,176.6871
42.14556455,-80.01606271,176.6894
42.14556455,-80.01606269,176.6893
42.14556453,-80.0160627,176.6881
42.14556455,-80.01606269,176.688
42.14556455,-80.0160627,176.6862
42.14556456,-80.01606273,176.6865
42.14556456,-80.01606272,176.6869
42.14556456,-80.01606271,176.687
42.14556457,-80.01606271,176.687
42.14556456,-80.01606272,176.6879
42.14556458,-80.0160627,176.685
42.14556458,-80.01606271,176.6817
42.14556457,-80.01606271,176.6832
42.14556459,-80.01606271,176.6822
42.14556459,-80.0160627,176.6832
42.14556459,-80.01606271,176.6836
42.1455646,-80.01606272,176.6804
42.14556461,-80.01606271,176.6804
42.14556461,-80.0160627,176.6804
42.1455646,-80.0160627,176.6802
42.14556462,-80.0160627,176.6833
42.1455646,-80.01606271,176.6815
42.14556462,-80.0160627,176.6804
42.14556462,-80.01606269,176.6805
42.14556461,-80.0160627,176.6813
42.14556461,-80.01606272,176.6795
42.14556462,-80.01606272,176.6813
42.14556462,-80.01606273,176.6809
42.14556463,-80.01606273,176.6794
42.14556465,-80.01606272,176.6784
42.14556464,-80.01606271,176.6803
42.14556463,-80.01606272,176.6813
42.14556464,-80.01606272,176.6816
42.14556464,-80.01606272,176.6796
42.14556465,-80.01606271,176.6785
42.14556464,-80.01606273,176.6761
42.14556464,-80.01606275,176.6762
42.14556464,-80.01606274,176.6763
42.14556464,-80.01606275,176.6779
42.14556465,-80.01606274,176.6758
42.14556466,-80.01606275,176.6752
42.14556466,-80.01606274,176.6756
42.14556466,-80.01606274,176.6754
42.14556467,-80.01606274,176.6759
42.14556467,-80.01606273,176.6741
42.14556468,-80.01606275,176.6725
42.14556467,-80.01606276,176.6715
42.14556469,-80.01606275,176.6703
42.14556468,-80.01606276,176.6724
42.14556469,-80.01606275,176.6706
42.14556469,-80.01606275,176.6722
42.14556469,-80.01606276,176.6692
42.14556469,-80.01606275,176.6713
42.1455647,-80.01606275,176.6701
42.14556471,-80.01606275,176.6699
42.14556468,-80.01606279,176.6719
42.14556469,-80.01606279,176.6737
42.14556469,-80.01606278,176.6743
42.14556469,-80.0160628,176.6736
42.1455647,-80.01606279,176.6699
42.14556471,-80.01606279,176.6727
42.1455647,-80.0160628,176.6707
42.14556472,-80.01606278,176.6706
42.14556471,-80.01606278,176.6709
42.14556473,-80.0160628,176.6707
42.14556474,-80.0160628,176.6665
42.14556474,-80.0160628,176.6675
42.14556474,-80.01606281,176.6691
42.14556474,-80.0160628,176.6701
42.14556474,-80.01606279,176.67
42.14556475,-80.0160628,176.6677
42.14556477,-80.01606281,176.6679
42.14556477,-80.01606281,176.6695
42.14556474,-80.0160628,176.6718
42.14556474,-80.01606282,176.6711
42.14556473,-80.01606284,176.6683
42.14556476,-80.01606283,176.668
42.14556475,-80.01606284,176.6648
42.14556476,-80.01606284,176.6643
42.14556477,-80.01606283,176.6661
42.14556476,-80.01606284,176.6638
42.14556475,-80.01606284,176.6665
42.14556478,-80.01606283,176.6647
42.14556475,-80.01606285,176.6633
42.14556475,-80.01606286,176.6665
42.14556476,-80.01606288,176.6694
42.14556476,-80.01606287,176.6675
